	og	at	den	af	en	til	de	det	som	for	han	paa	med	sig	der	var	jeg	et	ikke	er	ved	havde	men	da	hans	ham	om	fra	har	mig	saa	man	denne	have	efter	hun	blev	deres	nu	sin	dem	over	eller	dette	hendes	under	alle	vi	ogsaa	være	ville	min	dog	hende	endnu	vare	vil	ere	hvor	skulle	selv	skal	hvad	meget	uden	mod	kunne	kan	os	end	rbd	naar	kunde	alt	disse	blive	tid	hele	anden	kun	igjen	hr	nogle	samme	aar	sagde	maatte	sine	allerede	tilbage	sit	mand	flere	derpaa	ind	hvis	første	kom	saaledes	hos	feuilleton_id	label	article_id
0	0.022222222222222223	0.0	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000004
1	0.05555555555555555	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000005
2	0.058823529411764705	0.0	0.0196078431372549	0.0392156862745098	0.0784313725490196	0.0	0.0	0.0196078431372549	0.0	0.0196078431372549	0.0	0.0	0.0196078431372549	0.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078431372549	0.0392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078431372549	0.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000006
3	0.03225806451612903	0.0	0.0	0.0967741935483871	0.03225806451612903	0.0	0.0	0.0	0.06451612903225806	0.0	0.03225806451612903	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.03225806451612903	thi_napoleon-skildring	fiction	thi_000007
4	0.06015037593984962	0.0	0.0	0.0	0.03007518796992481	0.007518796992481203	0.007518796992481203	0.0	0.015037593984962405	0.03759398496240601	0.07518796992481203	0.007518796992481203	0.03007518796992481	0.022556390977443608	0.007518796992481203	0.007518796992481203	0.0	0.007518796992481203	0.0	0.0	0.0	0.0	0.0	0.0	0.015037593984962405	0.007518796992481203	0.007518796992481203	0.007518796992481203	0.0	0.0	0.0	0.0	0.007518796992481203	0.0	0.0	0.0	0.007518796992481203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007518796992481203	0.0	0.0	0.0	0.0	0.0	0.007518796992481203	0.0	0.0	0.0	0.0	0.03007518796992481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022556390977443608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007518796992481203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000008
5	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000009
6	0.032679738562091505	0.013071895424836602	0.006535947712418301	0.0196078431372549	0.013071895424836602	0.0	0.006535947712418301	0.032679738562091505	0.0	0.006535947712418301	0.0	0.013071895424836602	0.013071895424836602	0.0	0.0196078431372549	0.0392156862745098	0.0	0.013071895424836602	0.0	0.0	0.013071895424836602	0.0	0.013071895424836602	0.0	0.0784313725490196	0.0196078431372549	0.0	0.006535947712418301	0.0	0.0	0.0	0.0	0.006535947712418301	0.0	0.006535947712418301	0.0	0.0	0.013071895424836602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006535947712418301	0.0	0.0	0.006535947712418301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013071895424836602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006535947712418301	0.0	0.013071895424836602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006535947712418301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000010
7	0.04665314401622718	0.016227180527383367	0.006085192697768763	0.016227180527383367	0.02231237322515213	0.004056795131845842	0.008113590263691683	0.006085192697768763	0.02028397565922921	0.018255578093306288	0.05070993914807302	0.006085192697768763	0.014198782961460446	0.008113590263691683	0.002028397565922921	0.02028397565922921	0.0	0.004056795131845842	0.008113590263691683	0.0	0.006085192697768763	0.0	0.0	0.002028397565922921	0.02231237322515213	0.004056795131845842	0.0	0.004056795131845842	0.0	0.0	0.0	0.002028397565922921	0.004056795131845842	0.0	0.0	0.0	0.008113590263691683	0.006085192697768763	0.0	0.002028397565922921	0.008113590263691683	0.004056795131845842	0.02028397565922921	0.0	0.002028397565922921	0.004056795131845842	0.006085192697768763	0.0	0.0	0.002028397565922921	0.0	0.0	0.008113590263691683	0.0	0.0	0.002028397565922921	0.0	0.0	0.0	0.0	0.010141987829614604	0.0	0.0	0.0	0.006085192697768763	0.004056795131845842	0.0	0.002028397565922921	0.0	0.002028397565922921	0.0	0.0	0.002028397565922921	0.0	0.002028397565922921	0.002028397565922921	0.002028397565922921	0.006085192697768763	0.0	0.0	0.0	0.0	0.0	0.010141987829614604	0.0	0.0	0.0	0.002028397565922921	0.0	0.0	0.002028397565922921	0.0	0.0	0.0	0.0	0.0	0.002028397565922921	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000011
8	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000012
9	0.04032258064516129	0.04032258064516129	0.024193548387096774	0.008064516129032258	0.008064516129032258	0.008064516129032258	0.0	0.024193548387096774	0.008064516129032258	0.016129032258064516	0.024193548387096774	0.008064516129032258	0.016129032258064516	0.008064516129032258	0.024193548387096774	0.008064516129032258	0.0	0.024193548387096774	0.008064516129032258	0.04032258064516129	0.008064516129032258	0.0	0.0	0.0	0.008064516129032258	0.008064516129032258	0.0	0.016129032258064516	0.016129032258064516	0.0	0.008064516129032258	0.0	0.0	0.0	0.0	0.0	0.0	0.008064516129032258	0.0	0.008064516129032258	0.008064516129032258	0.0	0.008064516129032258	0.0	0.0	0.008064516129032258	0.0	0.0	0.016129032258064516	0.0	0.008064516129032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016129032258064516	0.0	0.0	0.0	0.016129032258064516	0.0	0.008064516129032258	0.0	0.0	0.008064516129032258	0.0	0.0	0.0	0.0	0.008064516129032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thi_napoleon-skildring	fiction	thi_000013_a
10	0.02912621359223301	0.02330097087378641	0.021359223300970873	0.010679611650485437	0.02912621359223301	0.008737864077669903	0.005825242718446602	0.014563106796116505	0.015533980582524271	0.008737864077669903	0.01262135922330097	0.008737864077669903	0.008737864077669903	0.009708737864077669	0.0048543689320388345	0.009708737864077669	0.02815533980582524	0.002912621359223301	0.010679611650485437	0.011650485436893204	0.006796116504854369	0.007766990291262136	0.002912621359223301	0.007766990291262136	0.010679611650485437	0.009708737864077669	0.006796116504854369	0.0048543689320388345	0.000970873786407767	0.01650485436893204	0.002912621359223301	0.0	0.001941747572815534	0.0	0.000970873786407767	0.0	0.003883495145631068	0.003883495145631068	0.002912621359223301	0.002912621359223301	0.001941747572815534	0.002912621359223301	0.0	0.003883495145631068	0.0	0.001941747572815534	0.001941747572815534	0.002912621359223301	0.002912621359223301	0.001941747572815534	0.001941747572815534	0.010679611650485437	0.002912621359223301	0.0	0.0048543689320388345	0.001941747572815534	0.0	0.0	0.001941747572815534	0.0	0.002912621359223301	0.0	0.001941747572815534	0.000970873786407767	0.000970873786407767	0.000970873786407767	0.0	0.002912621359223301	0.0	0.001941747572815534	0.0	0.000970873786407767	0.0	0.000970873786407767	0.000970873786407767	0.0	0.000970873786407767	0.0	0.000970873786407767	0.003883495145631068	0.000970873786407767	0.0	0.001941747572815534	0.001941747572815534	0.000970873786407767	0.001941747572815534	0.0	0.000970873786407767	0.0048543689320388345	0.002912621359223301	0.001941747572815534	0.0	0.001941747572815534	0.0	0.000970873786407767	0.001941747572815534	0.0	0.001941747572815534	0.0	0.0	thi_domino_a	fiction	thi_000013_b
11	0.011560693641618497	0.011560693641618497	0.011560693641618497	0.023121387283236993	0.028901734104046242	0.011560693641618497	0.011560693641618497	0.017341040462427744	0.03468208092485549	0.017341040462427744	0.011560693641618497	0.0	0.005780346820809248	0.005780346820809248	0.017341040462427744	0.0	0.046242774566473986	0.0	0.017341040462427744	0.005780346820809248	0.011560693641618497	0.0	0.005780346820809248	0.005780346820809248	0.005780346820809248	0.017341040462427744	0.0	0.005780346820809248	0.011560693641618497	0.011560693641618497	0.011560693641618497	0.0	0.005780346820809248	0.0	0.005780346820809248	0.0	0.0	0.005780346820809248	0.005780346820809248	0.011560693641618497	0.005780346820809248	0.0	0.0	0.0	0.005780346820809248	0.005780346820809248	0.005780346820809248	0.0	0.0	0.005780346820809248	0.0	0.0	0.0	0.0	0.0	0.005780346820809248	0.0	0.0	0.0	0.0	0.0	0.0	0.011560693641618497	0.005780346820809248	0.0	0.0	0.005780346820809248	0.005780346820809248	0.0	0.0	0.0	0.005780346820809248	0.0	0.0	0.0	0.011560693641618497	0.0	0.0	0.005780346820809248	0.005780346820809248	0.0	0.0	0.005780346820809248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005780346820809248	0.0	0.0	0.005780346820809248	0.0	thi_domino_a	fiction	thi_000014
12	0.037383177570093455	0.0	0.03271028037383177	0.028037383177570093	0.028037383177570093	0.018691588785046728	0.004672897196261682	0.037383177570093455	0.014018691588785047	0.0	0.004672897196261682	0.004672897196261682	0.009345794392523364	0.02336448598130841	0.004672897196261682	0.004672897196261682	0.009345794392523364	0.014018691588785047	0.009345794392523364	0.0	0.009345794392523364	0.004672897196261682	0.009345794392523364	0.0	0.004672897196261682	0.004672897196261682	0.004672897196261682	0.014018691588785047	0.0	0.0	0.0	0.0	0.004672897196261682	0.0	0.0	0.0	0.0	0.004672897196261682	0.0	0.0	0.0	0.004672897196261682	0.0	0.0	0.0	0.0	0.004672897196261682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004672897196261682	0.0	0.004672897196261682	0.0	0.004672897196261682	0.0	0.004672897196261682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004672897196261682	0.0	0.004672897196261682	0.0	0.0	0.0	0.0	0.0	0.004672897196261682	0.0	0.0	0.0	0.0	thi_domino_a	fiction	thi_000015
